X,Y,OBJECTNUMB,NAMEOBJECT,NAME
29.5271651292871,52.8995704019991,10679,Íàâîçû,Ñåëüñêèé íàñåëåííûé ïóíêò - äåðåâíÿ
29.6026866150165,52.8960161654318,10690,Ýðä,Ñåëüñêèé íàñåëåííûé ïóíêò - ïîñåëîê
29.5042136171961,52.9329352241899,10669,Àëåêñàíäðîâêà,Ñåëüñêèé íàñåëåííûé ïóíêò - äåðåâíÿ
29.4830888498006,52.9280563388376,10685,Ñêàðèíà,Ñåëüñêèé íàñåëåííûé ïóíêò - äåðåâíÿ
29.442199758669,52.9162465895242,10671,Áðóñîâî,Ñåëüñêèé íàñåëåííûé ïóíêò - äåðåâíÿ
29.5570947122975,52.9291496624148,10688,Óñïàëèùå,Ñåëüñêèé íàñåëåííûé ïóíêò - äåðåâíÿ
29.5606492136085,52.946017880971,10675,Çàðå÷üå,Ñåëüñêèé íàñåëåííûé ïóíêò - äåðåâíÿ
29.6033427079282,52.914512416033,10684,Ñåëèùå,Ñåëüñêèé íàñåëåííûé ïóíêò - äåðåâíÿ
29.6249159019055,52.9268659126031,10686,Ñòåïû,Ñåëüñêèé íàñåëåííûé ïóíêò - äåðåâíÿ
25.9352406880234,53.1715153385226,187,Ìèð,Ñåëüñêèé íàñåëåííûé ïóíêò - àãðîãîðîäîê
25.9464676525962,53.2367964960868,183,Äðîãîáûëü,Ñåëüñêèé íàñåëåííûé ïóíêò - äåðåâíÿ
29.0829138330395,52.5429721889276,11328,Íåñòàíîâè÷è,Ñåëüñêèé íàñåëåííûé ïóíêò - äåðåâíÿ
29.0560130217694,52.8548760581715,11394,Ìîøíû,Ñåëüñêèé íàñåëåííûé ïóíêò - äåðåâíÿ
29.0822692454972,52.7823770956838,11395,Ïðîòàñû,Ñåëüñêèé íàñåëåííûé ïóíêò - äåðåâíÿ
28.952150503475,52.7505582102145,11371,Îçåìëÿ,Ñåëüñêèé íàñåëåííûé ïóíêò - äåðåâíÿ
28.9480133299034,52.7755111159919,11373,Ðàòìèðîâ,Ñåëüñêèé íàñåëåííûé ïóíêò - ïîñåëîê
29.0004117273581,52.6943962383293,11378,Øêàâà,Ñåëüñêèé íàñåëåííûé ïóíêò - äåðåâíÿ
30.2807690857873,55.2505789613113,3715,Àíàíèíî,Ñåëüñêèé íàñåëåííûé ïóíêò - äåðåâíÿ
30.2170353866705,55.268260797138,3717,Áàðâèí,Ñåëüñêèé íàñåëåííûé ïóíêò - äåðåâíÿ
30.416952511367,55.2755203468354,3718,Áåëûíîâè÷è,Ñåëüñêèé íàñåëåííûé ïóíêò - äåðåâíÿ
30.4092512325079,55.3369661937767,3720,Áóåâî,Ñåëüñêèé íàñåëåííûé ïóíêò - äåðåâíÿ
30.2801807257671,55.2688613397246,3722,Ãàòóøêè,Ñåëüñêèé íàñåëåííûé ïóíêò - äåðåâíÿ
30.479321037915,55.2997038128273,3723,Æåáåíòÿè,Ñåëüñêèé íàñåëåííûé ïóíêò - äåðåâíÿ
30.3669913657225,55.3307048740388,3724,Æåëåçíÿêè,Ñåëüñêèé íàñåëåííûé ïóíêò - äåðåâíÿ
30.2147734700481,55.2390948651552,3725,Æìóðêîâî,Ñåëüñêèé íàñåëåííûé ïóíêò - äåðåâíÿ
30.5348674233598,55.3014651619825,3726,Êàçàíîâî,Ñåëüñêèé íàñåëåííûé ïóíêò - äåðåâíÿ
30.2381658437019,55.2697259262947,3728,Êàøèíî,Ñåëüñêèé íàñåëåííûé ïóíêò - äåðåâíÿ
30.3982378369154,55.3294186211568,3729,Êëèøåâî,Ñåëüñêèé íàñåëåííûé ïóíêò - äåðåâíÿ
30.3929966511556,55.2275863710883,3730,Êîììóíàðêà,Ñåëüñêèé íàñåëåííûé ïóíêò - äåðåâíÿ
30.4729833877261,55.2775375974471,3731,Êîñîâî,Ñåëüñêèé íàñåëåííûé ïóíêò - äåðåâíÿ
30.4536892197228,55.3554417808144,3732,Êîøåëåâî,Ñåëüñêèé íàñåëåííûé ïóíêò - äåðåâíÿ
30.4426916699279,55.3669414018213,3733,Ìàêñþòêè,Ñåëüñêèé íàñåëåííûé ïóíêò - äåðåâíÿ
30.213507976129,55.2303100897415,3734,Îëüãîâî,Ñåëüñêèé íàñåëåííûé ïóíêò - àãðîãîðîäîê
30.1867809848207,55.2497321996631,3735,Ïîäáåðåçüå,Ñåëüñêèé íàñåëåííûé ïóíêò - äåðåâíÿ
30.4373445734832,55.3198163872753,3736,Ïîëóäåòêè,Ñåëüñêèé íàñåëåííûé ïóíêò - äåðåâíÿ
30.4843690172384,55.3245303127371,3737,Ïûøíÿêè,Ñåëüñêèé íàñåëåííûé ïóíêò - äåðåâíÿ
30.3856844669378,55.267605953111,3738,Ñâåòëûé,Ñåëüñêèé íàñåëåííûé ïóíêò - ïîñåëîê
30.3336995867094,55.280369196055,3739,Ñåíüêîâî,Ñåëüñêèé íàñåëåííûé ïóíêò - äåðåâíÿ
30.3535494042926,55.2737492114946,3740,×óìà÷îâ Ìîõ,Ñåëüñêèé íàñåëåííûé ïóíêò - äåðåâíÿ
30.3641844581442,55.2867465876066,3741,Øàáóíè,Ñåëüñêèé íàñåëåííûé ïóíêò - äåðåâíÿ
30.4182811486838,55.1393621539489,3745,Äðþêîâî,Ñåëüñêèé íàñåëåííûé ïóíêò - äåðåâíÿ
30.4675886138957,55.1257494672568,3746,Åðåìèíî,Ñåëüñêèé íàñåëåííûé ïóíêò - äåðåâíÿ
30.4368895670927,55.1121822681498,3747,Êîâàëåâî,Ñåëüñêèé íàñåëåííûé ïóíêò - äåðåâíÿ
30.5156584715703,55.1156322158533,3748,Ëó÷èíîâêà,Ñåëüñêèé íàñåëåííûé ïóíêò - äåðåâíÿ
30.4212405735539,55.2043513225327,3749,Îáóõîâî,Ñåëüñêèé íàñåëåííûé ïóíêò - äåðåâíÿ
30.4338309604486,55.1799216250778,3750,Îñòðÿíå,Ñåëüñêèé íàñåëåííûé ïóíêò - äåðåâíÿ
30.4611043325533,55.1953595179089,3751,Ïîääóáüå,Ñåëüñêèé íàñåëåííûé ïóíêò - äåðåâíÿ
30.3706869658298,55.1645990067552,3752,Ïîëÿè,Ñåëüñêèé íàñåëåííûé ïóíêò - äåðåâíÿ
30.3916162663506,55.2070720125022,3753,Ïóøêàðè,Ñåëüñêèé íàñåëåííûé ïóíêò - äåðåâíÿ
30.4741202829011,55.1484679595444,3754,Ðàíèíî,Ñåëüñêèé íàñåëåííûé ïóíêò - äåðåâíÿ
30.4326472880953,55.1628283854329,3755,Òèøêîâî,Ñåëüñêèé íàñåëåííûé ïóíêò - äåðåâíÿ
30.6396055464608,55.2036690893727,3758,Áîëüøóõè,Ñåëüñêèé íàñåëåííûé ïóíêò - äåðåâíÿ
30.5111001160583,55.2165088823811,3759,Âîéòîâî,Ñåëüñêèé íàñåëåííûé ïóíêò - äåðåâíÿ
30.6015265111203,55.2590504507571,3760,Âûìíî,Ñåëüñêèé íàñåëåííûé ïóíêò - àãðîãîðîäîê
30.4782573413267,55.2525373964703,3765,Êðàñíàÿ Èñêðà,Ñåëüñêèé íàñåëåííûé ïóíêò - äåðåâíÿ
30.4460521078762,55.2453974946607,3761,Âûñòàâêà,Ñåëüñêèé íàñåëåííûé ïóíêò - äåðåâíÿ
30.5895814326702,55.3013100422852,3762,Æåëÿè,Ñåëüñêèé íàñåëåííûé ïóíêò - äåðåâíÿ
30.5949532709176,55.280131974053,3763,Êíÿçè,Ñåëüñêèé íàñåëåííûé ïóíêò - äåðåâíÿ
30.621046633379,55.2988647549255,3766,Ëàòûãîâî,Ñåëüñêèé íàñåëåííûé ïóíêò - äåðåâíÿ
30.4669658001345,55.239781673624,3767,Ëåáàðòîâî,Ñåëüñêèé íàñåëåííûé ïóíêò - äåðåâíÿ
30.5636795797444,55.2073123908224,3768,Ìàëûæåíî,Ñåëüñêèé íàñåëåííûé ïóíêò - äåðåâíÿ
30.5450813360752,55.1861514689186,3769,Ìàíóëêè,Ñåëüñêèé íàñåëåííûé ïóíêò - äåðåâíÿ
30.5590397159781,55.2602422351245,3770,Ìèõàéëîâî,Ñåëüñêèé íàñåëåííûé ïóíêò - äåðåâíÿ
30.5755707709612,55.3109126419861,3771,Ìèøóòêè,Ñåëüñêèé íàñåëåííûé ïóíêò - äåðåâíÿ
30.6136275551258,55.2099046480512,3772,Ïðèâîëüíàÿ,Ñåëüñêèé íàñåëåííûé ïóíêò - äåðåâíÿ
30.601750212911,55.2464434365775,3773,Ðûáàêè,Ñåëüñêèé íàñåëåííûé ïóíêò - äåðåâíÿ
30.6041174238888,55.320542190433,3774,Ñîêîëüíèêè,Ñåëüñêèé íàñåëåííûé ïóíêò - äåðåâíÿ
30.628024888832,55.2454843277407,3775,Òàäóëèíî,Ñåëüñêèé íàñåëåííûé ïóíêò - äåðåâíÿ
30.6352164896906,55.1686899479121,3777,Ôîêèíî,Ñåëüñêèé íàñåëåííûé ïóíêò - äåðåâíÿ
30.5166753744702,55.242860227524,3778,Þð÷åíêè,Ñåëüñêèé íàñåëåííûé ïóíêò - äåðåâíÿ
30.6988158166221,55.3782880599913,3780,Àâòóøêîâî,Ñåëüñêèé íàñåëåííûé ïóíêò - äåðåâíÿ
30.4978753410341,55.3696950525353,3781,Áåëèêè,Ñåëüñêèé íàñåëåííûé ïóíêò - äåðåâíÿ
30.6461627150272,55.4012432085645,3782,Áîëüøàÿ Ëþáùèíà,Ñåëüñêèé íàñåëåííûé ïóíêò - äåðåâíÿ
30.5326085191467,55.3504460819441,3783,Áîòàíè÷è,Ñåëüñêèé íàñåëåííûé ïóíêò - äåðåâíÿ
30.567847637502,55.3699648597041,3784,Ãîðà,Ñåëüñêèé íàñåëåííûé ïóíêò - äåðåâíÿ
30.7303169201037,55.3632604917733,3785,Ãóí÷åíêè,Ñåëüñêèé íàñåëåííûé ïóíêò - äåðåâíÿ
30.6534098580309,55.3484286950721,3786,Çàäóáðîâüå,Ñåëüñêèé íàñåëåííûé ïóíêò - àãðîãîðîäîê
30.5010525862045,55.3563440347958,3787,Çàñòåíêè,Ñåëüñêèé íàñåëåííûé ïóíêò - äåðåâíÿ
30.6221914933598,55.3799301184931,3788,Èâàíüêîâî,Ñåëüñêèé íàñåëåííûé ïóíêò - äåðåâíÿ
30.7010789952824,55.3350778173219,3789,Êàìåíêà,Ñåëüñêèé íàñåëåííûé ïóíêò - äåðåâíÿ
30.6075047183118,55.3927381640023,3790,Êîðîâêà,Ñåëüñêèé íàñåëåííûé ïóíêò - äåðåâíÿ
30.6710637747334,55.368544261944,3791,Êðàâöîâî,Ñåëüñêèé íàñåëåííûé ïóíêò - äåðåâíÿ
30.569926123598,55.3864381224773,3794,Ëåìíèöà,Ñåëüñêèé íàñåëåííûé ïóíêò - äåðåâíÿ
30.7501904182868,55.3428285234347,3795,Ëîçîâàòêà,Ñåëüñêèé íàñåëåííûé ïóíêò - äåðåâíÿ
30.6612669800565,55.3899896696804,3796,Ìàëàÿ Ëþáùèíà,Ñåëüñêèé íàñåëåííûé ïóíêò - äåðåâíÿ
30.7167539971395,55.3867915748496,3797,Îðåøåíêè,Ñåëüñêèé íàñåëåííûé ïóíêò - äåðåâíÿ
30.4799284238256,55.3528868708354,3798,Ïåíêëîâè÷è,Ñåëüñêèé íàñåëåííûé ïóíêò - äåðåâíÿ
30.5206085058272,55.3661717973028,3799,Ïðèñóøèíî,Ñåëüñêèé íàñåëåííûé ïóíêò - äåðåâíÿ
30.5736509229083,55.4258337764071,3800,Ïðóäíèêè,Ñåëüñêèé íàñåëåííûé ïóíêò - äåðåâíÿ
30.6352065239684,55.3611906431009,3802,Ñàëîâè÷è,Ñåëüñêèé íàñåëåííûé ïóíêò - äåðåâíÿ
30.6056311598974,55.4024266895022,3803,Ñëîáîäà,Ñåëüñêèé íàñåëåííûé ïóíêò - äåðåâíÿ
30.5487630841468,55.3817832875159,3805,Òðóùè,Ñåëüñêèé íàñåëåííûé ïóíêò - äåðåâíÿ
30.6855341876285,55.3854424684186,3806,Õðàïîëüíî,Ñåëüñêèé íàñåëåííûé ïóíêò - äåðåâíÿ
30.5858294023126,55.3431490909047,3807,Øàóðû,Ñåëüñêèé íàñåëåííûé ïóíêò - äåðåâíÿ
30.4678448546192,55.3861851564461,3801,Ðûáàêè,Ñåëüñêèé íàñåëåííûé ïóíêò - äåðåâíÿ
30.6693035955351,53.6541811498285,25649,Àëåêñàíäðîâî,Ñåëüñêèé íàñåëåííûé ïóíêò - äåðåâíÿ
30.6409908654793,53.7660204912604,25666,Áàõîòåö,Ñåëüñêèé íàñåëåííûé ïóíêò - äåðåâíÿ
30.71864736102,53.6322415783117,25652,Ãðÿçèâåö,Ñåëüñêèé íàñåëåííûé ïóíêò - äåðåâíÿ
30.787268501937,53.6176244700278,25653,Äîëãèé Ìîõ,Ñåëüñêèé íàñåëåííûé ïóíêò - äåðåâíÿ
30.5894956220278,53.7218661395095,25654,Èñàêîâà Áóäà,Ñåëüñêèé íàñåëåííûé ïóíêò - äåðåâíÿ
30.7016367695802,53.5815997753705,25655,Êðàñíàÿ Ïîëÿíà,Ñåëüñêèé íàñåëåííûé ïóíêò - ïîñåëîê
30.6297641045784,53.7029565629831,25656,Êóòíÿ,Ñåëüñêèé íàñåëåííûé ïóíêò - äåðåâíÿ
30.685264036749,53.6221734706866,25657,Ìàëûé Ãðÿçèâåö,Ñåëüñêèé íàñåëåííûé ïóíêò - äåðåâíÿ
30.6996728395976,53.6811838723845,25659,Ïîáåäà,Ñåëüñêèé íàñåëåííûé ïóíêò - ïîñåëîê
30.5943344665486,53.7473574788819,25660,Ñìîëêà,Ñåëüñêèé íàñåëåííûé ïóíêò - äåðåâíÿ
30.6752970817297,53.6434654741037,25661,Ñóòîêè,Ñåëüñêèé íàñåëåííûé ïóíêò - äåðåâíÿ
30.75314873598,53.6214577878317,25662,×åðåíêè,Ñåëüñêèé íàñåëåííûé ïóíêò - äåðåâíÿ
30.6229121267387,53.7401839754098,25679,Õàöêîâè÷è,Ñåëüñêèé íàñåëåííûé ïóíêò - äåðåâíÿ
31.0295791358963,53.9555422465344,25693,Àëåêñàíäðîâêà,Ñåëüñêèé íàñåëåííûé ïóíêò - äåðåâíÿ
31.0793272103596,53.8782794359738,25694,Áàðûøåâêà,Ñåëüñêèé íàñåëåííûé ïóíêò - äåðåâíÿ
31.0411572770641,53.9510398421993,25695,Áîðîäêè,Ñåëüñêèé íàñåëåííûé ïóíêò - äåðåâíÿ
31.0548896300869,53.9816412124168,25697,Áóäèíî,Ñåëüñêèé íàñåëåííûé ïóíêò - ïîñåëîê
31.1254134308505,53.9270831157195,25698,Âåðáîâêà,Ñåëüñêèé íàñåëåííûé ïóíêò - äåðåâíÿ
31.0818722930467,53.9067581310525,25699,Ãàëóçû,Ñåëüñêèé íàñåëåííûé ïóíêò - äåðåâíÿ
31.0111028352577,53.9276987145124,25700,Ãèðåâöû,Ñåëüñêèé íàñåëåííûé ïóíêò - äåðåâíÿ
31.1671883761907,53.9218292246345,25701,Äåäíÿ,Ñåëüñêèé íàñåëåííûé ïóíêò - äåðåâíÿ
31.0651181327556,53.9050943895654,25702,Æåëèâüå,Ñåëüñêèé íàñåëåííûé ïóíêò - äåðåâíÿ
31.0350436561122,54.013437665539,25703,Çàëîæüå,Ñåëüñêèé íàñåëåííûé ïóíêò - äåðåâíÿ
31.0622431215269,53.9485551670356,25704,Êîëåñÿíêà,Ñåëüñêèé íàñåëåííûé ïóíêò - äåðåâíÿ
31.0510882133297,53.8799694643722,25705,Íîâèíêà,Ñåëüñêèé íàñåëåííûé ïóíêò - äåðåâíÿ
31.1988522696823,53.9299650374996,25706,Ïóõíîâà,Ñåëüñêèé íàñåëåííûé ïóíêò - äåðåâíÿ
31.08300702426,53.8971259216716,25707,Ïûðöû,Ñåëüñêèé íàñåëåííûé ïóíêò - äåðåâíÿ
31.0319987079617,53.9614055866374,25708,Ðàäîìëÿ,Ñåëüñêèé íàñåëåííûé ïóíêò - àãðîãîðîäîê
31.0228245130376,53.9628567571419,25709,Ðàäó÷è,Ñåëüñêèé íàñåëåííûé ïóíêò - äåðåâíÿ
31.0148673625333,53.9731674051459,25710,Ðàäó÷è,Ñåëüñêèé íàñåëåííûé ïóíêò - ïîñåëîê
31.0437337969342,53.9103443723467,25711,Ðÿáèíîâàÿ Ñëîáîäêà,Ñåëüñêèé íàñåëåííûé ïóíêò - äåðåâíÿ
31.1027970450194,53.8894197278488,25714,Ñêâàðñê,Ñåëüñêèé íàñåëåííûé ïóíêò - äåðåâíÿ
31.0718838699101,53.9327192696205,25715,×èæè,Ñåëüñêèé íàñåëåííûé ïóíêò - äåðåâíÿ
30.7262814935001,53.8967077570101,25667,Ãëàäêîâî,Ñåëüñêèé íàñåëåííûé ïóíêò - äåðåâíÿ
30.6385134162561,53.8142584821438,25664,Àíòîíîâêà,Ñåëüñêèé íàñåëåííûé ïóíêò - äåðåâíÿ
30.6639552809209,53.850262320101,25665,Áîëüøèå Àìõèíè÷è,Ñåëüñêèé íàñåëåííûé ïóíêò - äåðåâíÿ
30.7542623063492,53.8993164342719,25749,Âàñüêîâè÷è,Ñåëüñêèé íàñåëåííûé ïóíêò - äåðåâíÿ
30.7649277557334,53.9245556109954,25753,Äóáðîâêà,Ñåëüñêèé íàñåëåííûé ïóíêò - ïîñåëîê
30.7506976946082,53.8617636213129,25752,Äðà÷êîâî,Ñåëüñêèé íàñåëåííûé ïóíêò - äåðåâíÿ
30.6868951899463,53.7339268712665,25669,Çàáàâà,Ñåëüñêèé íàñåëåííûé ïóíêò - ïîñåëîê
30.6139839722308,53.8893786368315,25670,Êàäèíî,Ñåëüñêèé íàñåëåííûé ïóíêò - äåðåâíÿ
30.7413688230601,53.8708786569267,25671,Êðàñíèöà,Ñåëüñêèé íàñåëåííûé ïóíêò - äåðåâíÿ
30.6842298403541,53.8555369892356,25673,Ìàëûå Àìõèíè÷è,Ñåëüñêèé íàñåëåííûé ïóíêò - äåðåâíÿ
30.6786948506081,53.7409175964398,25674,Ìèòàâüå,Ñåëüñêèé íàñåëåííûé ïóíêò - äåðåâíÿ
30.65136184667,53.9048534628962,25675,Íîâîñåëêè,Ñåëüñêèé íàñåëåííûé ïóíêò - äåðåâíÿ
30.7943553414379,53.9195549302161,25763,Ïðèäàíöû,Ñåëüñêèé íàñåëåííûé ïóíêò - äåðåâíÿ
30.7026745499054,53.8466298697618,27455,Ïðèîçåðíàÿ,Ñåëüñêèé íàñåëåííûé ïóíêò - äåðåâíÿ
30.7048530554637,53.8445650223064,25676,Ñëîáîäà,Ñåëüñêèé íàñåëåííûé ïóíêò - äåðåâíÿ
30.702207709483,53.740967542982,25677,Ñòàëêà,Ñåëüñêèé íàñåëåííûé ïóíêò - äåðåâíÿ
30.5910671810763,53.8742713683985,25678,Óòðî,Ñåëüñêèé íàñåëåííûé ïóíêò - äåðåâíÿ
30.8054395873583,53.879008328211,25770,Õîëìû,Ñåëüñêèé íàñåëåííûé ïóíêò - äåðåâíÿ
30.8858700668097,53.779638547589,25604,Áðîäû,Ñåëüñêèé íàñåëåííûé ïóíêò - äåðåâíÿ
30.9647962660418,53.7345223561141,25606,Âûñîêîå,Ñåëüñêèé íàñåëåííûé ïóíêò - äåðåâíÿ
30.9279835504569,53.6550543732538,25682,Äóæåâêà,Ñåëüñêèé íàñåëåííûé ïóíêò - àãðîãîðîäîê
30.8606888944174,53.6515757287848,25684,Êîíîíîâêà,Ñåëüñêèé íàñåëåííûé ïóíêò - äåðåâíÿ
30.9230104559177,53.6605005226935,25689,Ñêîêëåâî,Ñåëüñêèé íàñåëåííûé ïóíêò - äåðåâíÿ
29.8576614537837,55.3441973055901,3857,Áåëÿíêè,Ñåëüñêèé íàñåëåííûé ïóíêò - äåðåâíÿ
29.95517922707,55.3058070814149,3858,Áëèíû,Ñåëüñêèé íàñåëåííûé ïóíêò - äåðåâíÿ
29.9701609367346,55.2701422130994,3860,Âîðîøèëû,Ñåëüñêèé íàñåëåííûé ïóíêò - äåðåâíÿ
29.9204966586787,55.3175451713863,3861,Ãðóøåâñêàÿ,Ñåëüñêèé íàñåëåííûé ïóíêò - äåðåâíÿ
30.0950996874421,55.2486060954294,3862,Äåéêè,Ñåëüñêèé íàñåëåííûé ïóíêò - äåðåâíÿ
29.8433096146708,55.3155552334103,3863,Æèãàëîâî,Ñåëüñêèé íàñåëåííûé ïóíêò - äåðåâíÿ
29.910473468253,55.3613159957305,3865,Èâàíîâî,Ñåëüñêèé íàñåëåííûé ïóíêò - äåðåâíÿ
30.0173673596919,55.2644850882704,3866,Êîâàëüêè,Ñåëüñêèé íàñåëåííûé ïóíêò - äåðåâíÿ
29.9956442932547,55.288425419071,3867,Êîçëû,Ñåëüñêèé íàñåëåííûé ïóíêò - äåðåâíÿ
30.0163402516104,55.2465553254638,3868,Êîêîðû,Ñåëüñêèé íàñåëåííûé ïóíêò - äåðåâíÿ
30.0209049119116,55.2346013699047,3869,Ìàçàíîâî,Ñåëüñêèé íàñåëåííûé ïóíêò - äåðåâíÿ
29.9396303875955,55.3192232177789,3870,Ìàøêèíî,Ñåëüñêèé íàñåëåííûé ïóíêò - äåðåâíÿ
29.9021642345268,55.3678014444959,3871,Ìèðíàÿ,Ñåëüñêèé íàñåëåííûé ïóíêò - äåðåâíÿ
30.0087162370344,55.2864246329169,3872,Ìèõàëè,Ñåëüñêèé íàñåëåííûé ïóíêò - äåðåâíÿ
29.8987314224099,55.3293861633048,3874,Ïîëîéíèêè,Ñåëüñêèé íàñåëåííûé ïóíêò - äåðåâíÿ
30.081161256896,55.2430830866243,3875,Ïðîêóäû,Ñåëüñêèé íàñåëåííûé ïóíêò - äåðåâíÿ
29.8656216180779,55.2959940009785,3876,Ñèìîíîâùèíà,Ñåëüñêèé íàñåëåííûé ïóíêò - äåðåâíÿ
29.9551945685976,55.2424096598835,3877,Ñòåïàíêîâî,Ñåëüñêèé íàñåëåííûé ïóíêò - äåðåâíÿ
29.8540779374465,55.31156836447,3878,Ñòîëáíèöà,Ñåëüñêèé íàñåëåííûé ïóíêò - äåðåâíÿ
29.9471268319938,55.2811037312964,3879,Ñóáî÷è,Ñåëüñêèé íàñåëåííûé ïóíêò - äåðåâíÿ
30.0861230044992,55.2319449422162,3880,Ñóéêîâî,Ñåëüñêèé íàñåëåííûé ïóíêò - äåðåâíÿ
29.9085165164138,55.2862907858891,3881,Òîïîðèíî,Ñåëüñêèé íàñåëåííûé ïóíêò - äåðåâíÿ
30.0635489537734,55.2236849534272,3882,×îïèíî,Ñåëüñêèé íàñåëåííûé ïóíêò - äåðåâíÿ
30.7652895585654,55.5009013108219,3823,Áåíòÿè,Ñåëüñêèé íàñåëåííûé ïóíêò - äåðåâíÿ
30.7744422967002,55.5047744399354,3830,Çàïîëüå,Ñåëüñêèé íàñåëåííûé ïóíêò - äåðåâíÿ
30.6090728227814,55.442128114275,3893,Îñòðîâñêèå,Ñåëüñêèé íàñåëåííûé ïóíêò - äåðåâíÿ
29.9741185943723,55.1978763733517,3903,Áîëüøèå Ëåòöû,Ñåëüñêèé íàñåëåííûé ïóíêò - äåðåâíÿ
29.9860196468329,55.1787070983825,3904,Áîëüøèå Òðóáî÷è,Ñåëüñêèé íàñåëåííûé ïóíêò - äåðåâíÿ
29.8826591159729,55.2642575291289,3905,Âîëêîâî,Ñåëüñêèé íàñåëåííûé ïóíêò - äåðåâíÿ
30.1265867541164,55.1844100902068,3906,Ãðèøàíû,Ñåëüñêèé íàñåëåííûé ïóíêò - äåðåâíÿ
30.0794704937722,55.1940381633084,3907,Äûìîâùèíà,Ñåëüñêèé íàñåëåííûé ïóíêò - äåðåâíÿ
29.9937736675345,55.2002860555054,3908,Ñëîáîäà Æóêîâñêàÿ,Ñåëüñêèé íàñåëåííûé ïóíêò - äåðåâíÿ
30.0506022398497,55.1881856819368,3909,Çàéöåâî,Ñåëüñêèé íàñåëåííûé ïóíêò - äåðåâíÿ
29.8738636485932,55.220041726151,3910,Çàïðóäüå,Ñåëüñêèé íàñåëåííûé ïóíêò - äåðåâíÿ
29.9202352822894,55.2529201084505,3911,Êàçàêè,Ñåëüñêèé íàñåëåííûé ïóíêò - äåðåâíÿ
30.0249995575681,55.2009673305682,3912,Êàïèòàíîâî,Ñåëüñêèé íàñåëåííûé ïóíêò - äåðåâíÿ
29.9929076063816,55.2146446724534,3915,Êóçíåöîâî,Ñåëüñêèé íàñåëåííûé ïóíêò - äåðåâíÿ
29.8891439671522,55.2301153665356,3916,Ëîìû,Ñåëüñêèé íàñåëåííûé ïóíêò - äåðåâíÿ
29.8881929854362,55.1785151750736,3917,Ëóêè,Ñåëüñêèé íàñåëåííûé ïóíêò - äåðåâíÿ
29.9706788472688,55.1813300675424,3919,Ìàëûå Òðóáî÷è,Ñåëüñêèé íàñåëåííûé ïóíêò - äåðåâíÿ
29.9697722914427,55.1676549511426,3921,Íîâîñåëêè,Ñåëüñêèé íàñåëåííûé ïóíêò - äåðåâíÿ
29.9143663511453,55.2494537122289,3923,Ïîáåäèíùèíà,Ñåëüñêèé íàñåëåííûé ïóíêò - äåðåâíÿ
30.016330359429,55.1921503952816,3924,Ïîäëàçíèêè,Ñåëüñêèé íàñåëåííûé ïóíêò - äåðåâíÿ
29.9434601240653,55.1651958827691,3925,Ïðèäâèíüå,Ñåëüñêèé íàñåëåííûé ïóíêò - äåðåâíÿ
29.8828378365161,55.2252740643188,3926,Ñòàðîå Ñåëî,Ñåëüñêèé íàñåëåííûé ïóíêò - äåðåâíÿ
29.8342570075633,55.2191204215288,3927,Óâîëîêè,Ñåëüñêèé íàñåëåííûé ïóíêò - äåðåâíÿ
30.0607410675656,55.1725387958665,3928,Õîòèíè÷è,Ñåëüñêèé íàñåëåííûé ïóíêò - äåðåâíÿ
29.8696219904037,55.2577202557955,3929,×èðèíî,Ñåëüñêèé íàñåëåííûé ïóíêò - äåðåâíÿ
30.0639266924599,55.2123577749326,3931,Øåðñíè,Ñåëüñêèé íàñåëåííûé ïóíêò - äåðåâíÿ
29.8704246109371,55.2078157490342,3932,ßêóòèíî,Ñåëüñêèé íàñåëåííûé ïóíêò - äåðåâíÿ
29.9752446265369,55.1540782446619,3968,Áîðîâñêàÿ,Ñåëüñêèé íàñåëåííûé ïóíêò - äåðåâíÿ
30.1035546010653,55.0781804572739,3970,Áðîâùèíà,Ñåëüñêèé íàñåëåííûé ïóíêò - äåðåâíÿ
29.9771174747644,55.1362321235481,3972,Âàñèëüêè,Ñåëüñêèé íàñåëåííûé ïóíêò - äåðåâíÿ
29.9783994119031,55.1049732882956,3974,Âîåâîäêè,Ñåëüñêèé íàñåëåííûé ïóíêò - äåðåâíÿ
30.2147179579359,55.0811332333653,3975,Âîëîñîâî,Ñåëüñêèé íàñåëåííûé ïóíêò - äåðåâíÿ
30.1451792014878,55.0831843078782,3976,Ãîðîäíÿíñêèé Ìîõ,Ñåëüñêèé íàñåëåííûé ïóíêò - äåðåâíÿ
30.1497082105716,55.0942625079575,3977,Ãîðîäíÿíû,Ñåëüñêèé íàñåëåííûé ïóíêò - äåðåâíÿ
30.1143398912388,55.0845496740873,3978,Ãðÿäêè,Ñåëüñêèé íàñåëåííûé ïóíêò - äåðåâíÿ
30.1090830540767,55.1572033442732,3979,Äîáðåéêà,Ñåëüñêèé íàñåëåííûé ïóíêò - äåðåâíÿ
30.0740133504561,55.1165821764439,3980,Äîáðèíî,Ñåëüñêèé íàñåëåííûé ïóíêò - äåðåâíÿ
30.1426228221433,55.0624745659619,3981,Çàáåëèíî,Ñåëüñêèé íàñåëåííûé ïóíêò - äåðåâíÿ
30.1128632908355,55.0911534760597,3982,Çóáàêè,Ñåëüñêèé íàñåëåííûé ïóíêò - äåðåâíÿ
