id,region_id,lat,lng,title
100676798,2467,46.970000,27.520000,Grajduri
100676815,2480,44.870000,23.820000,Grădiştea
100676816,2492,44.670000,26.280000,Grădiştea
100676819,2492,44.230000,27.220000,Grădiştea
100676859,2494,44.180000,26.220000,Goştinari
100676866,2490,44.080000,24.530000,Gostavăţu
100676890,2468,45.120000,26.070000,Gornet
100676892,2475,46.670000,24.650000,Gorneşti
100676907,2468,44.780000,26.080000,Gorgota
100676918,2478,47.780000,26.850000,Gorbăneşti
100676920,2467,46.880000,28.080000,Gorban
100676946,2482,45.670000,27.130000,Goleşti
100676960,2467,47.230000,27.700000,Golăiești
100676969,2463,43.920000,23.620000,Goicea
100676972,2465,46.070000,27.400000,Gohor
100676976,2484,44.370000,22.590000,Gogoşu
100676995,2463,44.480000,23.770000,Goeşti
100677005,2473,45.230000,24.980000,Godeni
100677010,2484,44.800000,22.610000,Godeanu
100677019,2485,44.930000,22.910000,Glogova
100677043,2475,46.650000,24.600000,Glodeni
100677045,2487,45.020000,25.470000,Glodeni
100677047,2477,44.830000,26.800000,Glodeanu-Siliştea
100677049,2477,44.870000,26.650000,Glodeanu-Sărat
100677060,2502,44.380000,26.250000,Glina
100677085,2471,46.250000,27.380000,Glăvăneşti
100677106,2494,43.880000,25.970000,Giurgiu
100677108,2463,44.020000,23.630000,Giurgiţa
100677135,2462,45.550000,20.980000,Giulvăz
100677143,2476,47.820000,23.930000,Giuleşti
100677150,2463,44.120000,23.420000,Giubega
100677158,2483,46.950000,26.520000,Girov
100677160,2462,45.690000,21.240000,Giroc
100677165,2489,44.790000,21.790000,Gârnic
100677180,2471,46.670000,26.800000,Gârleni
100677186,2484,44.210000,22.770000,Gârla-Mare
100677192,2470,47.070000,21.780000,Girişu de Criş
100677205,2490,43.770000,24.630000,Gârcov
100677219,2499,44.780000,26.770000,Gîrbovi
100677256,2463,43.900000,23.850000,Gângiova
100677270,2496,47.200000,23.330000,Gâlgău Almașului
100677283,2461,46.750000,23.380000,Gilău
100677286,2463,43.850000,23.800000,Gighera
100677288,2462,45.410000,20.990000,Giera
100677294,2462,45.840000,21.310000,Giarmata
100677313,2462,45.760000,21.300000,Ghiroda
100677333,2472,46.150000,21.580000,Ghioroc
100677357,2475,46.500000,24.920000,Ghindari
100677377,2471,46.580000,26.070000,Ghimeş-Făget
100677382,2466,45.670000,25.500000,Ghimbav
100677407,2465,46.050000,27.500000,Ghidigeni
100677419,2479,47.930000,23.230000,Gherţa Mică
100677429,2461,47.030000,23.920000,Gherla
100677432,2468,44.800000,26.270000,Gherghiţa
100677435,2491,46.500000,27.520000,Ghergheşti
100677441,2477,45.270000,27.200000,Ghergheasa
100677454,2483,47.020000,26.820000,Gherăeşti
100677458,2501,46.720000,25.620000,Gheorgheni
100677466,2475,46.470000,24.500000,Gheorghe Doja
100677479,2497,45.950000,26.230000,Ghelinţa
100677508,2478,48.030000,26.480000,George Enescu
100677520,2493,45.920000,23.200000,Geoagiu
100677557,2462,45.620000,22.020000,Gavojdia
100677578,2494,43.730000,25.700000,Găujani
100677581,2462,45.430000,21.430000,Gătaia
100677583,2482,45.780000,27.200000,Garoafa
100677621,2475,46.330000,24.350000,Găneşti
100677625,2479,47.530000,22.780000,Acâș
100677628,2502,44.480000,26.280000,Găneasa
100677629,2490,44.420000,24.280000,Găneasa
100677648,2463,44.100000,23.300000,Galicea Mare
100677650,2480,44.920000,24.280000,Galicea
100677655,2475,46.520000,24.750000,Găleşti
100677667,2495,46.180000,23.620000,Galda de Jos
100677672,2477,45.080000,26.920000,Gălbinaşi
100677676,2469,45.220000,27.170000,Galbenu
100677697,2465,45.450000,28.050000,Galaţi
100677701,2500,44.220000,25.350000,Gălăţeni
100677709,2481,47.920000,25.800000,Gălăneşti
100677712,2494,44.510000,25.650000,Găiseni
100677723,2471,46.330000,27.220000,Găiceana
100677742,2487,44.720000,25.320000,Găeşti
100677788,2481,47.530000,25.400000,Fundu Moldovei
100677790,2492,44.470000,26.520000,Fundulea
100677808,2477,45.530000,27.530000,Fundeni
100677812,2492,44.380000,26.350000,Fundeni
100677845,2468,44.900000,26.450000,Fulga de Sus
100677870,2465,45.670000,28.070000,Frumuşiţa
100677872,2478,47.530000,26.900000,Frumuşica
100677880,2492,44.300000,26.330000,Frumuşani
100677882,2481,47.620000,25.650000,Frumosu
100677890,2501,46.450000,25.850000,Frumoasa
100677896,2480,44.999100,24.188600,Frînceşti
100677905,2486,45.100000,28.670000,Frecăţei
100677918,2494,43.970000,25.970000,Frăteşti
100677921,2481,47.900000,25.880000,Frătăuţii Vechi
100677923,2481,47.950000,25.850000,Frătăuţii Noi
100677926,2461,46.700000,24.050000,Frata
100677964,2481,47.530000,25.800000,Frasin
100677982,2481,47.350000,26.470000,Forăşti
100677986,2465,45.750000,28.050000,Folteşti
100677998,2470,47.250000,22.530000,Foglaş
100678006,2462,45.500000,20.880000,Foeni
100678013,2467,47.350000,27.220000,Focuri
100678015,2482,45.700000,27.180000,Focşani
100678050,2461,46.730000,23.480000,Floreşti
100678063,2477,45.050000,25.780000,Floreşti
100678064,2484,44.760000,22.950000,Floreşti
100678098,2482,45.980000,27.050000,Fitioneşti
100678120,2489,45.490000,21.850000,Fârliug
100678152,2481,47.520000,26.320000,Fîntînele
100678159,2471,46.420000,24.750000,Fîntînele
100678162,2472,46.120000,21.400000,Fântânele
100678170,2490,44.720000,25.870000,Fîntînele
100678200,2487,44.800000,25.800000,Finta Mare
100678208,2470,46.630000,22.320000,Finiş
100678243,2468,44.980000,25.780000,Filipeștii de Târg
100678245,2468,45.000000,25.750000,Filipeştii de Pădure
100678248,2471,46.750000,26.880000,Filipeşti
100678261,2463,44.550000,23.520000,Filiaşi
100678290,2487,45.130000,25.420000,Fieni
100678306,2499,44.380000,27.830000,Feteşti
100678348,2472,46.120000,21.150000,Felnac
100678352,2501,46.270000,25.270000,Feliceni
100678355,2461,46.720000,23.620000,Feleacu
100678358,2488,47.280000,24.600000,Feldru
100678361,2466,45.820000,25.600000,Feldioara
100678385,2480,44.570000,24.020000,Făureşti
100678395,2464,45.080000,27.270000,Făurei
100678421,2480,44.780000,24.000000,Fârtățești
100678425,2463,44.600000,23.750000,Fărcaş
100678427,2485,44.870000,23.200000,Fărcăşeşti
100678430,2490,44.150000,24.430000,Fărcaşele
100678432,2494,44.390000,25.820000,Grădinari
100678437,2476,47.580000,23.330000,Fărcașa
100678438,2471,47.170000,25.830000,Farcașa
100678451,2471,46.430000,26.900000,Faraoaní
100678459,2481,47.450000,26.300000,Fălticeni
100678462,2490,44.230000,24.370000,Fălcoiu
100678465,2491,46.300000,28.140000,Fălciu
100678490,2462,45.850000,22.180000,Făget
100678499,2466,45.850000,24.970000,Făgăraş
100678513,2499,44.570000,27.900000,Făcăeni
100678529,2484,44.700000,22.360000,Ieşelniţa
100678535,2475,46.600000,24.650000,Ernei
100678546,2475,46.670000,24.930000,Eremitu
100678552,2467,47.270000,27.230000,Erbiceni
100678555,2494,44.260000,25.880000,Iepureşti
100678587,2489,44.900000,22.090000,Eftimie Murgu
100678588,2464,44.050000,28.630000,Eforie Sud
100678594,2487,45.030000,25.630000,Iedera de Jos
100678605,2478,47.770000,27.100000,Durneşti
100678649,2482,45.570000,26.920000,Dumitreștii-Față
100678660,2488,47.220000,24.480000,Dumitra
100678665,2467,47.180000,27.350000,Dumeşti
100678666,2491,46.850000,27.280000,Dumeşti
100678680,2476,47.600000,23.650000,Dumbrăviţa
100678689,2488,45.770000,25.430000,Dumbrăviţa
100678693,2468,45.080000,26.000000,Dumbrăveşti
100678700,2481,47.650000,26.420000,Dumbrăveni
100678704,2474,46.230000,24.570000,Dumbrăveni
100678705,2482,45.530000,27.120000,Dumbrăveni
100678715,2483,46.880000,26.430000,Dumbrava Roşie
100678752,2462,45.820000,22.120000,Dumbrava
100678755,2487,44.880000,26.180000,Dumbrava
100678766,2483,46.970000,26.770000,Dulceşti
100678782,2462,46.050000,20.480000,Dudeştii Vechi
100678786,2469,44.900000,27.430000,Dudeşti
100678792,2491,46.750000,28.040000,Duda
100678817,2484,44.630000,22.660000,Drobeta-Turnu Severin
100678821,2491,46.810000,28.100000,Băile Drânceni
100678831,2499,44.700000,26.450000,Dridu
100678868,2468,45.220000,26.050000,Drajna de Jos
100678871,2485,44.970000,23.230000,Drăguţeşti
100678881,2478,48.020000,26.820000,Drăguşeni
100678886,2465,45.970000,27.750000,Drăguşeni
100678902,2485,44.800000,23.170000,Drăgoteşti
100678908,2482,46.000000,26.670000,Dragosloveni
100678912,2492,44.430000,27.150000,Dragoș Vodă
100678914,2502,44.470000,25.930000,Dragomireşti-Vale
100678922,2476,47.680000,24.300000,Dragomireşti
100678924,2491,46.630000,27.350000,Dragomireşti
100678926,2487,44.920000,25.330000,Dragomireşti
100678942,2481,47.550000,26.080000,Drăgoeşti
100678954,2487,44.730000,25.350000,Dragodana
100678978,2480,44.650000,24.270000,Drăgăşani
100678985,2500,44.100000,25.600000,Drăgăneşti-Vlaşca
100678987,2490,44.170000,24.530000,Drăgăneşti-Olt
100678997,2470,46.620000,22.380000,Drăgăneşti
100678999,2465,45.780000,27.470000,Drăgăneşti
100679002,2467,44.820000,26.300000,Drăgăneşti
100679011,2492,44.430000,27.320000,Dragalina
100679023,2500,44.220000,24.980000,Drăcşani
100679034,2464,43.920000,28.580000,23 August
100679046,2461,47.300000,23.880000,Chiuiești
100679061,2479,47.850000,22.820000,Dorolţ
100679065,2478,47.950000,26.400000,Dorohoi
100679074,2492,44.220000,26.950000,Dorobanţu
100679084,2481,47.870000,26.020000,Dorneşti
100679089,2481,47.350000,25.250000,Dorna Candrenilor
100679092,2481,47.338019,25.415924,Dorna-Arini
100679095,2492,44.450000,26.920000,Dor Mărunt
100679112,2502,44.380000,25.920000,Domneşti-Sârbi
100679118,2473,45.200000,24.830000,Domneşti
100679133,2483,47.030000,26.980000,Doljeşti
100679142,2467,46.870000,27.900000,Dolheşti
100679146,2481,47.430000,26.600000,Dolhasca
100679156,2487,44.980000,25.400000,Doiceşti
100679160,2489,45.270000,21.760000,Dognecea
100679167,2471,46.320000,26.520000,Dofteana
100679171,2468,45.150000,25.800000,Doftana
100679191,2490,44.270000,24.220000,Dobrun
100679202,2500,44.280000,24.880000,Dobroteşti
100679213,2490,44.180000,24.370000,Dobrosloveni
100679220,2502,44.450000,26.180000,Dobroeşti
100679248,2470,46.850000,22.300000,Dobreşti
100679255,2463,43.970000,23.950000,Dobreşti
100679257,2483,46.980000,26.420000,Dobreni
100679258,2500,44.420000,25.120000,Dobreni
100679267,2493,45.920000,22.570000,Dobra
100679269,2484,44.780000,25.720000,Dobra
100679279,2478,47.820000,27.070000,Dobârceni
100679294,2479,47.730000,22.720000,Doba
100679310,2501,46.820000,25.520000,Ditrău
100679320,2484,44.200000,23.050000,Dârvari
100679324,2474,46.180000,24.400000,Dârlos
100679335,2463,44.120000,24.180000,Dioşti
100679340,2470,47.300000,22.000000,Diosig
100679351,2478,47.850000,26.970000,Dângeni
100679372,2491,46.510000,28.050000,Dimitrie Cantemir
100679417,2472,46.320000,22.250000,Dieci
100679443,2472,46.400000,22.250000,Dezna
100679448,2490,44.070000,24.380000,Deveselu
100679450,2484,44.470000,22.670000,Devesel
100679452,2493,45.880000,22.900000,Deva
100679456,2462,45.390000,21.220000,Deta
100679464,2463,43.870000,23.030000,Desa
100679467,2478,47.980000,26.200000,Dersca
100679471,2470,47.200000,22.300000,Derna
100679477,2462,45.350000,21.250000,Denta
100679499,2491,46.700000,27.550000,Deleşti
100679518,2467,47.470000,26.880000,Deleni
100679550,2461,47.150000,23.870000,Dej
100679564,2475,46.930000,24.900000,Deda
100679604,2471,46.320000,27.230000,Dealu Morii
100679686,2501,46.400000,25.300000,Dealu
100679701,2473,45.020000,25.030000,Davideşti
100679714,2462,45.630000,21.770000,Darova Nouă
100679723,2481,47.730000,26.150000,Dărmăneşti
100679724,2471,46.370000,26.480000,Dărmăneşti
100679725,2473,45.020000,24.900000,Dărmăneşti
100679726,2487,44.920000,25.780000,Dărmăneşti
100679732,2502,44.310000,26.020000,Dărăşti-Ilfov
100679736,2478,48.180000,26.580000,Darabani
100679749,2463,43.980000,24.050000,Daneți
100679758,2501,46.520000,25.750000,Dăneşti
100679760,2485,44.970000,23.330000,Dăneşti
100679763,2475,46.220000,24.700000,Daneş
100679765,2490,44.150000,24.570000,Dăneasa
100679769,2485,44.730000,23.750000,Dănciuleşti
100679779,2483,46.800000,25.900000,Dămuc
100679780,2471,46.466217,26.877725,Valea Seacă
100679812,2495,46.020000,23.670000,Daia Română
100679822,2494,44.000000,25.980000,Daia
100679828,2480,44.970000,24.130000,Dăeşti
100679841,2463,43.800000,24.080000,Dăbuleni
100679858,2469,44.270000,27.270000,Cuza Vodă
100679886,2461,47.170000,23.920000,Cusdrioara
100679898,2490,44.500000,24.330000,Curtişoara
100679901,2472,46.350000,21.300000,Curtici
100679902,2478,47.720000,26.650000,Curteşti
100679907,2473,45.130000,24.680000,Curtea de Argeş
100679936,2492,44.200000,26.580000,Curcani
100679951,2476,47.550000,23.930000,Cupşeni
100679968,2464,44.120000,28.570000,Cumpăna
100679972,2479,47.770000,23.030000,Culciu Mic
100679979,2484,44.210000,22.930000,Cujmir
100679995,2495,45.830000,23.370000,Cugir
100680003,2465,45.780000,27.700000,Cudalbi
100680067,2485,44.630000,23.670000,Cruşeţ
100680092,2464,44.530000,28.230000,Crucea
100680122,2466,45.580000,25.980000,Crivina
100680148,2501,46.280000,25.030000,Cristuru Secuiesc
100680158,2472,46.430000,22.530000,Criştioru de Jos
100680161,2478,48.100000,26.380000,Cristineşti
100680166,2474,45.780000,24.030000,Cristian
100680167,2466,45.620000,25.470000,Cristian
100680176,2478,47.630000,26.730000,Cristeşti
100680177,2467,47.270000,26.570000,Cristeşti
100680180,2475,46.500000,24.480000,Cristeşti
100680198,2493,46.120000,22.870000,Crişcior
100680212,2487,44.770000,25.230000,Crângurile de Sus
100680229,2500,44.030000,24.780000,Crîngeni
100680252,2500,44.240000,25.590000,Crevenicu
100680256,2494,44.430000,25.630000,Crevedia Mare
100680262,2487,44.600000,25.930000,Crevedia
100680298,2496,47.200000,23.250000,Creaca
100680316,2496,47.170000,22.900000,Crasna
100680319,2485,45.170000,23.500000,Crasna
100680332,2463,44.320000,23.800000,Craiova
100680368,2475,46.480000,24.580000,Crăciuneşti
100680373,2495,46.180000,23.830000,Crăciunelu de Jos
100680392,2467,46.880000,27.980000,Cozmeşti
100680430,2497,45.850000,26.180000,Covasna
100680440,2478,48.130000,26.850000,Coţuşca
100680485,2471,46.150000,26.980000,Coţofăneşti
100680491,2467,47.350000,26.980000,Cotnari
100680509,2482,45.650000,27.050000,Coteşti
100680520,2490,44.300000,24.470000,Coteana
100680531,2467,47.030000,27.850000,Costuleni
100680541,2483,46.750000,26.650000,Costişa
100680560,2487,44.650000,25.480000,Costeştii din Vale
100680571,2491,46.500000,27.750000,Costeşti
100680576,2480,45.150000,24.070000,Costeşti
100680577,2477,45.050000,26.770000,Costeşti
100680581,2473,44.670000,24.880000,Costeşti
100680591,2462,45.740000,21.850000,Coşteiu
100680601,2463,44.250000,23.930000,Coşoveni
100680623,2465,45.880000,27.300000,Cosmeşti
100680624,2500,44.300000,25.380000,Cosmeşti
100680645,2473,45.070000,24.870000,Coşeşti
100680649,2499,44.680000,26.570000,Coşereni
100680660,2488,47.370000,24.400000,Coşbuc
100680674,2501,46.470000,25.180000,Corund
100680708,2465,45.900000,27.620000,Corod
100680720,2481,47.470000,26.150000,Cornu Luncii
100680721,2468,45.170000,25.700000,Cornu de Sus
100680742,2481,47.650000,26.580000,Corni
100680754,2502,44.340000,25.940000,Cornetu
100680783,2487,44.780000,25.870000,Corneşti
100680786,2489,45.070000,22.420000,Cornereva
100680806,2488,47.370000,24.680000,Cormaia
100680815,2478,47.930000,26.550000,Corlăteni
100680821,2484,44.400000,22.930000,Corlăţel
100680831,2483,46.950000,26.870000,Cordun
100680841,2484,44.700000,23.050000,Corcova
100680870,2464,44.380000,28.650000,Corbu
100680876,2487,44.550000,25.500000,Corbii Mari
100680880,2466,45.280000,24.800000,Corbi
100680888,2473,45.300000,24.650000,Corbeni
100680890,2460,44.600000,26.050000,Corbeanca
100680894,2471,46.280000,27.170000,Corbasca
100680897,2490,43.780000,24.500000,Corabia
100680901,2474,46.120000,24.250000,Copşa Mică
100680907,2476,47.500000,23.680000,Copalnic Mănăştur
100680911,2478,47.620000,26.830000,Copălău
100680929,2480,45.000000,23.980000,Copăceni
100680955,2500,43.800000,25.480000,Conţeşti
100680961,2489,45.550000,22.150000,Constantin Daicoviciu
100680963,2464,44.180000,28.650000,Constanţa
100680992,2462,45.890000,20.630000,Comloşu Mare
100680998,2487,44.880000,25.580000,Comişani
100681005,2468,45.250000,25.630000,Comarnic
100681006,2467,47.050000,27.780000,Comarna
100681017,2471,46.420000,26.430000,Comăneşti
100681036,2494,44.170000,26.150000,Comana
100681112,2494,44.200000,26.190000,Colibaşi
100681125,2468,44.950000,26.350000,Colceag
100681140,2461,46.750000,23.830000,Cojocna
100681151,2487,44.720000,25.850000,Cojasca
100681160,2464,44.550000,28.570000,Cogealac
100681179,2466,45.700000,25.450000,Codlea
100681183,2491,46.870000,27.750000,Codăeşti
100681198,2468,45.080000,25.930000,Cocorăștii Mislii
100681206,2499,44.730000,27.050000,Cocora
100681214,2470,46.730000,22.000000,Cociuba Mare
100681228,2477,45.220000,27.030000,Cochirleanca
100681257,2464,44.080000,28.220000,Cobadin
100681280,2467,47.380000,27.100000,Coarnele Caprei
100681290,2461,46.770000,23.600000,Cluj-Napoca
100681327,2502,44.370000,25.950000,Clinceni
100681338,2494,44.320000,25.700000,Clejani
100681340,2471,46.420000,26.900000,Cleja
100681384,2467,47.050000,27.570000,Ciurea
100681397,2463,43.910000,22.950000,Ciupercenii Noi
100681430,2470,46.730000,21.580000,Ciumeghiu
100681436,2501,46.680000,25.520000,Ciumani
100681480,2501,46.320000,25.950000,Ciucsângeorgiu
100681483,2489,44.940000,21.610000,Ciuchici
100681486,2461,46.950000,22.820000,Ciucea
100681494,2500,44.230000,25.650000,Merenii de Jos
100681502,2474,45.720000,24.150000,Cisnădie
100681510,2477,45.250000,26.370000,Cislău
100681523,2501,46.530000,25.750000,Cârța
100681549,2490,44.520000,24.150000,Cârlogani
100681559,2482,45.680000,27.100000,Cârligele
100681596,2484,44.950000,27.350000,Cireşu
100681597,2484,44.820000,22.540000,Cireşu
100681624,2481,47.570000,26.070000,Ciprian Porumbescu
100681634,2467,46.900000,27.830000,Ciorteşti
100681648,2502,44.440000,25.880000,Ciorogârla
100681664,2465,45.430000,27.300000,Ciorăşti
100681669,2468,44.820000,26.420000,Cioranii de Jos
100681691,2502,44.730000,26.080000,Ciolpani
100681721,2464,44.100000,28.280000,Ciocîrlia
100681725,2469,44.820000,27.230000,Ciocile
100681728,2499,44.580000,27.070000,Ciochina
100681747,2473,44.600000,25.850000,Ciocăneşti
100681748,2492,44.200000,27.070000,Ciocăneşti
100681775,2464,44.730000,27.970000,Ciobanu
100681833,2482,46.020000,26.780000,Câmpuri
100681845,2481,47.530000,25.570000,Câmpulung Moldovenesc
100681865,2461,46.550000,23.880000,Câmpia Turzii
100681876,2495,46.370000,23.050000,Câmpeni
100681902,2495,45.880000,23.670000,Câlnic
100681908,2490,43.900000,24.620000,Cilieni
100681920,2480,45.480000,24.300000,Câinenii Mici
100681938,2489,45.010000,21.720000,Ciclova-Română
100681951,2488,47.250000,24.020000,Ciceu-Giurgeşti
100681971,2462,45.510000,21.130000,Ciacova
100681990,2502,44.510000,25.980000,Chitila
100682003,2470,47.280000,22.230000,Chişlaz
100682009,2472,46.530000,21.520000,Chişineu Criş
100682011,2472,46.280000,22.100000,Chisindia
100682014,2492,44.180000,26.850000,Chiselet
100682020,2469,45.180000,27.930000,Chiscani
100682036,2492,44.120000,26.570000,Chirnogi
100682038,2464,43.900000,28.230000,Chirnogeni
100682076,2477,45.350000,26.200000,Chiojdu
100682085,2488,46.980000,24.180000,Chiochiş
100682093,2461,46.870000,23.530000,Chinteni
100682117,2486,45.420000,29.280000,Chilia Veche
100682159,2502,44.460000,25.970000,Chiajna
100682171,2475,46.470000,24.030000,Cheţani
100682252,2487,45.200000,25.180000,Cetăţeni
100682268,2463,44.100000,23.050000,Cetate
100682270,2470,47.130000,22.020000,Cetariu
100682278,2500,43.830000,25.470000,Cervenia
100682282,2479,47.900000,23.470000,Certeze
100682287,2493,45.970000,22.970000,Certeju de Sus
100682298,2480,45.030000,23.980000,Cernişoara
100682301,2460,44.420000,26.280000,Cernica
100682313,2476,47.520000,23.750000,Cerneşti
100682321,2499,44.370000,28.020000,Cernavodă
100682328,2477,45.270000,26.770000,Cernăteşti
100682331,2497,45.950000,26.030000,Cernat
100682347,2486,45.080000,28.320000,Cerna
100682350,2472,46.550000,21.850000,Cermei
100682396,2463,44.070000,23.670000,Cerăt
100682399,2468,45.320000,26.030000,Ceraşu
100682403,2468,45.020000,26.320000,Ceptura de Sus
100682407,2467,47.380000,27.020000,Cepleniţa
100682423,2462,45.720000,20.900000,Cenei
100682428,2462,46.130000,20.580000,Cenad
100682436,2463,44.050000,24.130000,Celaru
100682440,2470,46.850000,22.180000,Ceica
100682452,2470,46.920000,21.730000,Cefa
100682473,2461,46.670000,23.950000,Ceanu Mare
100682499,2484,44.720000,22.890000,Căzăneşti
100682501,2499,44.620000,27.020000,Căzăneşti
100682508,2476,47.670000,23.870000,Cavnic
100682511,2465,46.070000,28.020000,Cavadineşti
100682549,2477,45.300000,26.250000,Cătina
100682560,2473,44.770000,25.080000,Căteasca
100682579,2497,45.970000,26.150000,Catalina
100682586,2463,44.120000,24.020000,Castranova
100682589,2464,44.250000,28.330000,Castelu
100682604,2471,46.200000,26.750000,Caşin
100682606,2486,44.730000,28.370000,Casimcea
100682614,2461,47.180000,23.870000,Căşeiu
100682619,2492,44.130000,26.470000,Căscioarele
100682660,2462,45.790000,20.900000,Cărpiniş
100682664,2470,46.450000,22.480000,Cărpinet
100682672,2463,44.330000,23.250000,Carpen
100682685,2479,47.680000,22.470000,Carei
100682691,2486,45.180000,28.150000,Carcaliu
100682700,2489,44.830000,21.740000,Cărbunari
100682716,2489,45.200000,21.870000,Caraşova
100682729,2489,45.420000,22.220000,Caransebeş
100682734,2472,46.450000,22.080000,Cărand
100682747,2490,44.120000,24.350000,Caracal
100682750,2461,46.780000,23.300000,Căpuşu Mare
100682800,2479,47.720000,22.500000,Căpleni
100682866,2461,46.780000,24.130000,Cămăraşu
100682873,2477,45.250000,26.300000,Calvini
100682912,2494,44.170000,26.000000,Călugăreni
100682937,2479,47.900000,23.300000,Călineşti-Oaş
100682953,2476,47.780000,23.980000,Călineşti
100682958,2473,44.820000,25.050000,Călineşti
100682960,2500,44.080000,25.230000,Călineşti
100682972,2480,45.230000,24.330000,Călimăneşti
100682997,2473,44.450000,24.950000,Căldăraru
100683004,2461,46.770000,23.020000,Călăţele
100683020,2478,47.620000,27.270000,Călăraşi
100683022,2492,44.200000,27.330000,Călăraşi
100683023,2463,43.800000,24.050000,Călăraşi
100683030,2493,45.730000,22.980000,Călan
100683033,2481,47.850000,26.120000,Calafindeşti
100683034,2463,43.990000,22.930000,Calafat
100683041,2481,47.700000,25.970000,Cajvana
100683042,2471,46.180000,26.930000,Căiuți
100683050,2488,47.230000,24.150000,Căianu Mic
100683084,2481,47.630000,25.900000,Cacica
100683100,2473,44.580000,24.920000,Buzoeşti
100683105,2462,45.650000,21.600000,Buziaş
100683111,2500,44.020000,25.230000,Buzescu
100683123,2477,45.150000,26.830000,Buzău
100683132,2494,44.370000,25.840000,Buturugeni
100683146,2484,44.580000,23.370000,Butoieşti
100683160,2472,46.320000,22.120000,Buteni
100683166,2467,47.070000,26.920000,Butea
100683178,2485,44.970000,23.730000,Bustuchin
100683179,2468,45.400000,25.530000,Buşteni
100683202,2477,45.320000,26.350000,Pătârlagele
100683226,2484,44.450000,22.570000,Burila Mare
100683252,2470,46.620000,22.470000,Bunteşti
100683268,2481,47.520000,26.280000,Buneşti-Regat
100683278,2491,46.830000,27.970000,Buneşti
100683294,2485,45.170000,23.400000,Bumbeşti-Jiu
100683328,2494,44.280000,25.800000,Bulbucata
100683346,2480,45.130000,24.350000,Bujoreni
100683352,2465,45.870000,27.900000,Târgu Bujor
100683365,2471,46.720000,26.700000,Buhuşi
100683367,2471,46.570000,27.020000,Buhoci
100683386,2473,45.270000,25.000000,Bughea de Jos
100683394,2502,44.560000,25.950000,Buftea
100683422,2466,45.670000,25.800000,Budila
100683434,2476,47.730000,23.950000,Budeşti
100683445,2480,45.050000,24.380000,Budeşti
100683447,2492,44.230000,26.470000,Budeşti
100683455,2473,44.950000,24.850000,Budeasa Mică
100683469,2488,47.080000,24.520000,Budacu de Jos
100683496,2477,45.500000,26.900000,Buda
100683506,2460,44.430000,26.100000,Bucharest
100683517,2499,44.610000,27.490000,Bucu
100683528,2487,44.870000,25.650000,Bucşani
100683530,2494,44.380000,25.660000,Bucşani
100683535,2478,47.850000,26.330000,Bucovineni
100683543,2463,44.300000,23.750000,Bucovăţ
100683547,2468,44.970000,26.080000,Bucov
100683550,2489,45.300000,22.270000,Bucoşniţa
100683553,2493,45.580000,22.970000,Bucium-Orlea
100683559,2496,47.030000,23.070000,Buciumi
100683566,2487,45.150000,25.450000,Buciumeni
100683602,2478,47.770000,26.430000,Bucecea
100683607,2471,46.520000,26.200000,Brusturoasa
100683612,2483,47.280000,26.380000,Brusturi
100683614,2470,47.150000,22.250000,Brusturi
100683637,2478,47.230000,25.700000,Broşteni
100683646,2484,44.760000,22.980000,Broşteni
100683656,2478,47.950000,26.450000,Broscăuţi
100683662,2481,47.880000,25.420000,Brodina
100683679,2490,44.320000,24.300000,Brâncoveni
100683685,2500,43.880000,25.400000,Brânceni
100683695,2480,45.350000,24.250000,Brezoi
100683697,2487,44.580000,25.730000,Brezoaele
100683701,2484,44.670000,22.620000,Brezniţa Ocol
100683716,2497,46.050000,26.300000,Breţcu
100683725,2468,45.180000,25.770000,Brebu Mânăstirei
100683739,2490,44.370000,24.450000,Brebeni
100683760,2468,45.180000,25.670000,Breaza
100683761,2477,45.100000,26.530000,Breaza
100683764,2463,44.330000,23.680000,Breasta
100683765,2468,44.870000,26.020000,Brazii de Sus
100683769,2472,46.230000,22.330000,Brazii
100683770,2499,44.770000,26.350000,Brazii
100683791,2463,44.130000,23.900000,Bratoveşti
100683832,2474,46.170000,24.420000,Brateiu
100683837,2470,46.930000,22.620000,Bratca
100683844,2466,45.650000,25.610000,Braşov
100683859,2488,47.170000,24.070000,Braniştea
100683861,2465,45.450000,27.850000,Braniştea
100683863,2487,44.680000,25.580000,Braniştea
100683884,2487,45.030000,25.420000,Brăneşti
100683886,2502,44.450000,26.330000,Brăneşti
100683890,2466,45.520000,25.350000,Bran
100683893,2463,44.500000,23.520000,Braloştiţa
100683902,2469,45.270000,27.980000,Brăila
100683908,2465,46.030000,27.370000,Brăhășești
100683914,2502,44.370000,25.980000,Bragadiru
100683915,2500,43.770000,25.520000,Bragadiru
100683921,2467,47.150000,27.100000,Brăeşti
100683924,2497,46.130000,25.620000,Brăduţ
100683933,2473,44.780000,24.900000,Bradu
100683959,2501,46.350000,25.350000,Brădeşti
100683961,2463,44.480000,23.630000,Brădeşti
100683965,2477,44.930000,26.850000,Brădeanu
100683974,2493,46.130000,22.780000,Brad
100683985,2489,44.940000,22.000000,Bozovici
100684000,2483,46.830000,27.150000,Bozieni
100684039,2478,47.750000,26.670000,Botoşani
100684041,2481,47.680000,25.950000,Botoşana
100684045,2500,44.150000,25.540000,Botoroaga
100684054,2476,47.670000,24.150000,Botiza
